mid,versionedIcd
MONDO:0024505,ICD9CM:758.0758.0
MONDO:0007404,ICD9CM:758.31758.31
MONDO:0008644,ICD9CM:758.32758.32
MONDO:0000426,ICD9CM:758.39758.39
MONDO:0002467,ICD9CM:758.39758.39
MONDO:0005941,ICD9CM:758.39758.39
MONDO:0006025,ICD9CM:758.39758.39
MONDO:0007404,ICD9CM:758.39758.39
MONDO:0007800,ICD9CM:758.39758.39
MONDO:0008013,ICD9CM:758.39758.39
MONDO:0008681,ICD9CM:758.39758.39
MONDO:0008684,ICD9CM:758.39758.39
MONDO:0010886,ICD9CM:758.39758.39
MONDO:0011022,ICD9CM:758.39758.39
MONDO:0011147,ICD9CM:758.39758.39
MONDO:0011652,ICD9CM:758.39758.39
MONDO:0011929,ICD9CM:758.39758.39
MONDO:0012621,ICD9CM:758.39758.39
MONDO:0012756,ICD9CM:758.39758.39
MONDO:0015138,ICD9CM:758.39758.39
MONDO:0019004,ICD9CM:758.39758.39
MONDO:0020678,ICD9CM:758.39758.39
MONDO:0021094,ICD9CM:758.39758.39
MONDO:0022794,ICD9CM:758.39758.39
MONDO:0019040,ICD9CM:758.4758.4
MONDO:0024505,ICD9CM:758.4758.4
MONDO:0000426,ICD9CM:758.5758.5
MONDO:0000841,ICD9CM:758.5758.5
MONDO:0006025,ICD9CM:758.5758.5
MONDO:0008799,ICD9CM:758.5758.5
MONDO:0012020,ICD9CM:758.5758.5
MONDO:0012176,ICD9CM:758.5758.5
MONDO:0012589,ICD9CM:758.5758.5
MONDO:0016844,ICD9CM:758.5758.5
MONDO:0016922,ICD9CM:758.5758.5
MONDO:0016923,ICD9CM:758.5758.5
MONDO:0016924,ICD9CM:758.5758.5
MONDO:0016927,ICD9CM:758.5758.5
MONDO:0016928,ICD9CM:758.5758.5
MONDO:0016929,ICD9CM:758.5758.5
MONDO:0016931,ICD9CM:758.5758.5
MONDO:0016932,ICD9CM:758.5758.5
MONDO:0016934,ICD9CM:758.5758.5
MONDO:0016935,ICD9CM:758.5758.5
MONDO:0016937,ICD9CM:758.5758.5
MONDO:0022759,ICD9CM:758.5758.5
MONDO:0022794,ICD9CM:758.5758.5
MONDO:0043277,ICD9CM:758.5758.5
MONDO:0043452,ICD9CM:758.5758.5
MONDO:0019499,ICD9CM:758.6758.6
MONDO:0006823,ICD9CM:758.7758.7
MONDO:0019499,ICD9CM:758.7758.7
MONDO:0000133,ICD9CM:758.89758.89
MONDO:0000141,ICD9CM:758.89758.89
MONDO:0000426,ICD9CM:758.89758.89
MONDO:0002036,ICD9CM:758.89758.89
MONDO:0004184,ICD9CM:758.89758.89
MONDO:0004382,ICD9CM:758.89758.89
MONDO:0005345,ICD9CM:758.89758.89
MONDO:0008476,ICD9CM:758.89758.89
MONDO:0009092,ICD9CM:758.89758.89
MONDO:0009145,ICD9CM:758.89758.89
MONDO:0009367,ICD9CM:758.89758.89
MONDO:0010078,ICD9CM:758.89758.89
MONDO:0010094,ICD9CM:758.89758.89
MONDO:0010235,ICD9CM:758.89758.89
MONDO:0010283,ICD9CM:758.89758.89
MONDO:0010664,ICD9CM:758.89758.89
MONDO:0012726,ICD9CM:758.89758.89
MONDO:0013668,ICD9CM:758.89758.89
MONDO:0014708,ICD9CM:758.89758.89
MONDO:0015138,ICD9CM:758.89758.89
MONDO:0015430,ICD9CM:758.89758.89
MONDO:0015431,ICD9CM:758.89758.89
MONDO:0015434,ICD9CM:758.89758.89
MONDO:0015436,ICD9CM:758.89758.89
MONDO:0015437,ICD9CM:758.89758.89
MONDO:0015439,ICD9CM:758.89758.89
MONDO:0016060,ICD9CM:758.89758.89
MONDO:0016922,ICD9CM:758.89758.89
MONDO:0016934,ICD9CM:758.89758.89
MONDO:0017138,ICD9CM:758.89758.89
MONDO:0018067,ICD9CM:758.89758.89
MONDO:0019905,ICD9CM:758.89758.89
MONDO:0019906,ICD9CM:758.89758.89
MONDO:0021003,ICD9CM:758.89758.89
MONDO:0021094,ICD9CM:758.89758.89
MONDO:0022794,ICD9CM:758.89758.89
MONDO:0022991,ICD9CM:758.89758.89
MONDO:0044967,ICD9CM:758.89758.89
MONDO:0019040,ICD9CM:758.9758.9
MONDO:0024505,ICD9CM:758.9758.9
MONDO:0000839,ICD9CM:759.0759.0
MONDO:0002332,ICD9CM:759.0759.0
MONDO:0000839,ICD9CM:759.1759.1
MONDO:0005495,ICD9CM:759.1759.1
MONDO:0020595,ICD9CM:759.1759.1
MONDO:0001223,ICD9CM:759.2759.2
MONDO:0001967,ICD9CM:759.2759.2
MONDO:0002150,ICD9CM:759.2759.2
MONDO:0003393,ICD9CM:759.2759.2
MONDO:0004867,ICD9CM:759.2759.2
MONDO:0005042,ICD9CM:759.2759.2
MONDO:0006460,ICD9CM:759.2759.2
MONDO:0006833,ICD9CM:759.2759.2
MONDO:0006873,ICD9CM:759.2759.2
MONDO:0008791,ICD9CM:759.2759.2
MONDO:0018612,ICD9CM:759.2759.2
MONDO:0019053,ICD9CM:759.2759.2
MONDO:0020592,ICD9CM:759.2759.2
MONDO:0024468,ICD9CM:759.2759.2
MONDO:0043707,ICD9CM:759.2759.2
MONDO:0044986,ICD9CM:759.2759.2
MONDO:0010029,ICD9CM:759.3759.3
MONDO:0024505,ICD9CM:759.3759.3
MONDO:0000839,ICD9CM:759.5759.5
MONDO:0001734,ICD9CM:759.5759.5
MONDO:0005093,ICD9CM:759.5759.5
MONDO:0019341,ICD9CM:759.5759.5
MONDO:0001574,ICD9CM:759.6759.6
MONDO:0001657,ICD9CM:759.6759.6
MONDO:0002150,ICD9CM:759.6759.6
MONDO:0002332,ICD9CM:759.6759.6
MONDO:0002427,ICD9CM:759.6759.6
MONDO:0002545,ICD9CM:759.6759.6
MONDO:0005288,ICD9CM:759.6759.6
MONDO:0005336,ICD9CM:759.6759.6
MONDO:0006574,ICD9CM:759.6759.6
MONDO:0006615,ICD9CM:759.6759.6
MONDO:0007924,ICD9CM:759.6759.6
MONDO:0008280,ICD9CM:759.6759.6
MONDO:0008501,ICD9CM:759.6759.6
MONDO:0008667,ICD9CM:759.6759.6
MONDO:0009436,ICD9CM:759.6759.6
MONDO:0012017,ICD9CM:759.6759.6
MONDO:0016063,ICD9CM:759.6759.6
MONDO:0016986,ICD9CM:759.6759.6
MONDO:0018075,ICD9CM:759.6759.6
MONDO:0019319,ICD9CM:759.6759.6
MONDO:0019325,ICD9CM:759.6759.6
MONDO:0019326,ICD9CM:759.6759.6
MONDO:0019327,ICD9CM:759.6759.6
MONDO:0020595,ICD9CM:759.6759.6
MONDO:0021145,ICD9CM:759.6759.6
MONDO:0021539,ICD9CM:759.6759.6
MONDO:0021582,ICD9CM:759.6759.6
MONDO:0023275,ICD9CM:759.6759.6
MONDO:0024236,ICD9CM:759.6759.6
MONDO:0024239,ICD9CM:759.6759.6
MONDO:0024461,ICD9CM:759.6759.6
MONDO:0024635,ICD9CM:759.6759.6
MONDO:0044656,ICD9CM:759.6759.6
MONDO:0044989,ICD9CM:759.6759.6
MONDO:0044990,ICD9CM:759.6759.6
MONDO:0019755,ICD9CM:759.7759.7
MONDO:0008300,ICD9CM:759.81759.81
MONDO:0024505,ICD9CM:759.81759.81
MONDO:0007947,ICD9CM:759.82759.82
MONDO:0010383,ICD9CM:759.83759.83
MONDO:0000127,ICD9CM:759.89759.89
MONDO:0000138,ICD9CM:759.89759.89
MONDO:0000179,ICD9CM:759.89759.89
MONDO:0000200,ICD9CM:759.89759.89
MONDO:0000507,ICD9CM:759.89759.89
MONDO:0000747,ICD9CM:759.89759.89
MONDO:0000812,ICD9CM:759.89759.89
MONDO:0001085,ICD9CM:759.89759.89
MONDO:0001149,ICD9CM:759.89759.89
MONDO:0001165,ICD9CM:759.89759.89
MONDO:0001300,ICD9CM:759.89759.89
MONDO:0001476,ICD9CM:759.89759.89
MONDO:0001574,ICD9CM:759.89759.89
MONDO:0001645,ICD9CM:759.89759.89
MONDO:0001673,ICD9CM:759.89759.89
MONDO:0001798,ICD9CM:759.89759.89
MONDO:0002010,ICD9CM:759.89759.89
MONDO:0002021,ICD9CM:759.89759.89
MONDO:0002150,ICD9CM:759.89759.89
MONDO:0002182,ICD9CM:759.89759.89
MONDO:0002286,ICD9CM:759.89759.89
MONDO:0002332,ICD9CM:759.89759.89
MONDO:0002467,ICD9CM:759.89759.89
MONDO:0002519,ICD9CM:759.89759.89
MONDO:0002545,ICD9CM:759.89759.89
MONDO:0002776,ICD9CM:759.89759.89
MONDO:0002887,ICD9CM:759.89759.89
MONDO:0003019,ICD9CM:759.89759.89
MONDO:0003432,ICD9CM:759.89759.89
MONDO:0004634,ICD9CM:759.89759.89
MONDO:0005031,ICD9CM:759.89759.89
MONDO:0005076,ICD9CM:759.89759.89
MONDO:0005288,ICD9CM:759.89759.89
MONDO:0005334,ICD9CM:759.89759.89
MONDO:0005557,ICD9CM:759.89759.89
MONDO:0005728,ICD9CM:759.89759.89
MONDO:0006026,ICD9CM:759.89759.89
MONDO:0006499,ICD9CM:759.89759.89
MONDO:0006610,ICD9CM:759.89759.89
MONDO:0006793,ICD9CM:759.89759.89
MONDO:0006873,ICD9CM:759.89759.89
MONDO:0007029,ICD9CM:759.89759.89
MONDO:0007034,ICD9CM:759.89759.89
MONDO:0007073,ICD9CM:759.89759.89
MONDO:0007113,ICD9CM:759.89759.89
MONDO:0007142,ICD9CM:759.89759.89
MONDO:0007145,ICD9CM:759.89759.89
MONDO:0007226,ICD9CM:759.89759.89
MONDO:0007235,ICD9CM:759.89759.89
MONDO:0007301,ICD9CM:759.89759.89
MONDO:0007318,ICD9CM:759.89759.89
MONDO:0007337,ICD9CM:759.89759.89
MONDO:0007352,ICD9CM:759.89759.89
MONDO:0007363,ICD9CM:759.89759.89
MONDO:0007387,ICD9CM:759.89759.89
MONDO:0007395,ICD9CM:759.89759.89
MONDO:0007399,ICD9CM:759.89759.89
MONDO:0007400,ICD9CM:759.89759.89
MONDO:0007412,ICD9CM:759.89759.89
MONDO:0007443,ICD9CM:759.89759.89
MONDO:0007459,ICD9CM:759.89759.89
MONDO:0007473,ICD9CM:759.89759.89
MONDO:0007480,ICD9CM:759.89759.89
MONDO:0007500,ICD9CM:759.89759.89
MONDO:0007534,ICD9CM:759.89759.89
MONDO:0007604,ICD9CM:759.89759.89
MONDO:0007621,ICD9CM:759.89759.89
MONDO:0007635,ICD9CM:759.89759.89
MONDO:0007688,ICD9CM:759.89759.89
MONDO:0007698,ICD9CM:759.89759.89
MONDO:0007732,ICD9CM:759.89759.89
MONDO:0007748,ICD9CM:759.89759.89
MONDO:0007804,ICD9CM:759.89759.89
MONDO:0007846,ICD9CM:759.89759.89
MONDO:0007865,ICD9CM:759.89759.89
MONDO:0007866,ICD9CM:759.89759.89
MONDO:0007872,ICD9CM:759.89759.89
MONDO:0007874,ICD9CM:759.89759.89
MONDO:0007875,ICD9CM:759.89759.89
MONDO:0007927,ICD9CM:759.89759.89
MONDO:0007929,ICD9CM:759.89759.89
MONDO:0007947,ICD9CM:759.89759.89
MONDO:0007949,ICD9CM:759.89759.89
MONDO:0007986,ICD9CM:759.89759.89
MONDO:0007989,ICD9CM:759.89759.89
MONDO:0008006,ICD9CM:759.89759.89
MONDO:0008016,ICD9CM:759.89759.89
MONDO:0008061,ICD9CM:759.89759.89
MONDO:0008108,ICD9CM:759.89759.89
MONDO:0008111,ICD9CM:759.89759.89
MONDO:0008112,ICD9CM:759.89759.89
MONDO:0008115,ICD9CM:759.89759.89
MONDO:0008143,ICD9CM:759.89759.89
MONDO:0008209,ICD9CM:759.89759.89
MONDO:0008222,ICD9CM:759.89759.89
MONDO:0008305,ICD9CM:759.89759.89
MONDO:0008311,ICD9CM:759.89759.89
MONDO:0008318,ICD9CM:759.89759.89
MONDO:0008389,ICD9CM:759.89759.89
MONDO:0008394,ICD9CM:759.89759.89
MONDO:0008395,ICD9CM:759.89759.89
MONDO:0008396,ICD9CM:759.89759.89
MONDO:0008411,ICD9CM:759.89759.89
MONDO:0008497,ICD9CM:759.89759.89
MONDO:0008592,ICD9CM:759.89759.89
MONDO:0008596,ICD9CM:759.89759.89
MONDO:0008642,ICD9CM:759.89759.89
MONDO:0008675,ICD9CM:759.89759.89
MONDO:0008678,ICD9CM:759.89759.89
MONDO:0008740,ICD9CM:759.89759.89
MONDO:0008763,ICD9CM:759.89759.89
MONDO:0008795,ICD9CM:759.89759.89
MONDO:0008874,ICD9CM:759.89759.89
MONDO:0008879,ICD9CM:759.89759.89
MONDO:0008965,ICD9CM:759.89759.89
MONDO:0008975,ICD9CM:759.89759.89
MONDO:0008984,ICD9CM:759.89759.89
MONDO:0008999,ICD9CM:759.89759.89
MONDO:0009104,ICD9CM:759.89759.89
MONDO:0009105,ICD9CM:759.89759.89
MONDO:0009130,ICD9CM:759.89759.89
MONDO:0009140,ICD9CM:759.89759.89
MONDO:0009143,ICD9CM:759.89759.89
MONDO:0009253,ICD9CM:759.89759.89
MONDO:0009271,ICD9CM:759.89759.89
MONDO:0009304,ICD9CM:759.89759.89
MONDO:0009341,ICD9CM:759.89759.89
MONDO:0009419,ICD9CM:759.89759.89
MONDO:0009449,ICD9CM:759.89759.89
MONDO:0009450,ICD9CM:759.89759.89
MONDO:0009479,ICD9CM:759.89759.89
MONDO:0009490,ICD9CM:759.89759.89
MONDO:0009560,ICD9CM:759.89759.89
MONDO:0009564,ICD9CM:759.89759.89
MONDO:0009582,ICD9CM:759.89759.89
MONDO:0009583,ICD9CM:759.89759.89
MONDO:0009642,ICD9CM:759.89759.89
MONDO:0009664,ICD9CM:759.89759.89
MONDO:0009668,ICD9CM:759.89759.89
MONDO:0009717,ICD9CM:759.89759.89
MONDO:0009738,ICD9CM:759.89759.89
MONDO:0009767,ICD9CM:759.89759.89
MONDO:0009774,ICD9CM:759.89759.89
MONDO:0009822,ICD9CM:759.89759.89
MONDO:0009870,ICD9CM:759.89759.89
MONDO:0009876,ICD9CM:759.89759.89
MONDO:0009903,ICD9CM:759.89759.89
MONDO:0009926,ICD9CM:759.89759.89
MONDO:0009955,ICD9CM:759.89759.89
MONDO:0009962,ICD9CM:759.89759.89
MONDO:0009964,ICD9CM:759.89759.89
MONDO:0009977,ICD9CM:759.89759.89
MONDO:0010002,ICD9CM:759.89759.89
MONDO:0010010,ICD9CM:759.89759.89
MONDO:0010029,ICD9CM:759.89759.89
MONDO:0010035,ICD9CM:759.89759.89
MONDO:0010071,ICD9CM:759.89759.89
MONDO:0010121,ICD9CM:759.89759.89
MONDO:0010193,ICD9CM:759.89759.89
MONDO:0010217,ICD9CM:759.89759.89
MONDO:0010220,ICD9CM:759.89759.89
MONDO:0010278,ICD9CM:759.89759.89
MONDO:0010281,ICD9CM:759.89759.89
MONDO:0010311,ICD9CM:759.89759.89
MONDO:0010421,ICD9CM:759.89759.89
MONDO:0010477,ICD9CM:759.89759.89
MONDO:0010537,ICD9CM:759.89759.89
MONDO:0010545,ICD9CM:759.89759.89
MONDO:0010561,ICD9CM:759.89759.89
MONDO:0010571,ICD9CM:759.89759.89
MONDO:0010578,ICD9CM:759.89759.89
MONDO:0010589,ICD9CM:759.89759.89
MONDO:0010621,ICD9CM:759.89759.89
MONDO:0010623,ICD9CM:759.89759.89
MONDO:0010651,ICD9CM:759.89759.89
MONDO:0010653,ICD9CM:759.89759.89
MONDO:0010671,ICD9CM:759.89759.89
MONDO:0010702,ICD9CM:759.89759.89
MONDO:0010704,ICD9CM:759.89759.89
MONDO:0010731,ICD9CM:759.89759.89
MONDO:0010742,ICD9CM:759.89759.89
MONDO:0010759,ICD9CM:759.89759.89
MONDO:0010805,ICD9CM:759.89759.89
MONDO:0010920,ICD9CM:759.89759.89
MONDO:0011240,ICD9CM:759.89759.89
MONDO:0011244,ICD9CM:759.89759.89
MONDO:0011308,ICD9CM:759.89759.89
MONDO:0011365,ICD9CM:759.89759.89
MONDO:0011402,ICD9CM:759.89759.89
MONDO:0011640,ICD9CM:759.89759.89
MONDO:0011776,ICD9CM:759.89759.89
MONDO:0011812,ICD9CM:759.89759.89
MONDO:0011939,ICD9CM:759.89759.89
MONDO:0012275,ICD9CM:759.89759.89
MONDO:0012316,ICD9CM:759.89759.89
MONDO:0012541,ICD9CM:759.89759.89
MONDO:0013252,ICD9CM:759.89759.89
MONDO:0013592,ICD9CM:759.89759.89
MONDO:0013659,ICD9CM:759.89759.89
MONDO:0013873,ICD9CM:759.89759.89
MONDO:0015138,ICD9CM:759.89759.89
MONDO:0015167,ICD9CM:759.89759.89
MONDO:0015229,ICD9CM:759.89759.89
MONDO:0015280,ICD9CM:759.89759.89
MONDO:0015452,ICD9CM:759.89759.89
MONDO:0015731,ICD9CM:759.89759.89
MONDO:0015942,ICD9CM:759.89759.89
MONDO:0016004,ICD9CM:759.89759.89
MONDO:0016006,ICD9CM:759.89759.89
MONDO:0016008,ICD9CM:759.89759.89
MONDO:0016009,ICD9CM:759.89759.89
MONDO:0016010,ICD9CM:759.89759.89
MONDO:0016013,ICD9CM:759.89759.89
MONDO:0016068,ICD9CM:759.89759.89
MONDO:0016296,ICD9CM:759.89759.89
MONDO:0016516,ICD9CM:759.89759.89
MONDO:0016608,ICD9CM:759.89759.89
MONDO:0017080,ICD9CM:759.89759.89
MONDO:0017125,ICD9CM:759.89759.89
MONDO:0017198,ICD9CM:759.89759.89
MONDO:0017424,ICD9CM:759.89759.89
MONDO:0017579,ICD9CM:759.89759.89
MONDO:0018034,ICD9CM:759.89759.89
MONDO:0018045,ICD9CM:759.89759.89
MONDO:0018053,ICD9CM:759.89759.89
MONDO:0018096,ICD9CM:759.89759.89
MONDO:0018100,ICD9CM:759.89759.89
MONDO:0018309,ICD9CM:759.89759.89
MONDO:0018781,ICD9CM:759.89759.89
MONDO:0018882,ICD9CM:759.89759.89
MONDO:0018904,ICD9CM:759.89759.89
MONDO:0018910,ICD9CM:759.89759.89
MONDO:0018921,ICD9CM:759.89759.89
MONDO:0018954,ICD9CM:759.89759.89
MONDO:0018997,ICD9CM:759.89759.89
MONDO:0019015,ICD9CM:759.89759.89
MONDO:0019188,ICD9CM:759.89759.89
MONDO:0019245,ICD9CM:759.89759.89
MONDO:0019248,ICD9CM:759.89759.89
MONDO:0019336,ICD9CM:759.89759.89
MONDO:0019342,ICD9CM:759.89759.89
MONDO:0019354,ICD9CM:759.89759.89
MONDO:0019355,ICD9CM:759.89759.89
MONDO:0019403,ICD9CM:759.89759.89
MONDO:0019664,ICD9CM:759.89759.89
MONDO:0019765,ICD9CM:759.89759.89
MONDO:0019950,ICD9CM:759.89759.89
MONDO:0020594,ICD9CM:759.89759.89
MONDO:0020595,ICD9CM:759.89759.89
MONDO:0020678,ICD9CM:759.89759.89
MONDO:0021002,ICD9CM:759.89759.89
MONDO:0021171,ICD9CM:759.89759.89
MONDO:0021392,ICD9CM:759.89759.89
MONDO:0023599,ICD9CM:759.89759.89
MONDO:0024575,ICD9CM:759.89759.89
MONDO:0024635,ICD9CM:759.89759.89
MONDO:0024643,ICD9CM:759.89759.89
MONDO:0024654,ICD9CM:759.89759.89
MONDO:0041261,ICD9CM:759.89759.89
MONDO:0043096,ICD9CM:759.89759.89
MONDO:0043707,ICD9CM:759.89759.89
MONDO:0044347,ICD9CM:759.89759.89
MONDO:0044989,ICD9CM:759.89759.89
MONDO:0044990,ICD9CM:759.89759.89
MONDO:0044999,ICD9CM:759.89759.89
MONDO:0045010,ICD9CM:759.89759.89
MONDO:0045044,ICD9CM:759.89759.89
MONDO:0000839,ICD9CM:759.9759.9
MONDO:0016007,ICD9CM:760.75760.75
MONDO:0005566,ICD9CM:760.8760.8
MONDO:0018263,ICD9CM:760.8760.8
MONDO:0005079,ICD9CM:762.6762.6
MONDO:0044965,ICD9CM:762.6762.6
MONDO:0045013,ICD9CM:762.6762.6
MONDO:0024505,ICD9CM:764.00764.00
MONDO:0024505,ICD9CM:764.10764.10
MONDO:0005030,ICD9CM:764.90764.90
MONDO:0024505,ICD9CM:764.90764.90
MONDO:0024505,ICD9CM:766.1766.1
MONDO:0005042,ICD9CM:768.70768.70
MONDO:0005560,ICD9CM:768.70768.70
MONDO:0005042,ICD9CM:768.73768.73
MONDO:0005560,ICD9CM:768.73768.73
MONDO:0005249,ICD9CM:770.0770.0
MONDO:0043905,ICD9CM:770.0770.0
MONDO:0006851,ICD9CM:770.14770.14
MONDO:0005087,ICD9CM:770.7770.7
MONDO:0024505,ICD9CM:770.7770.7
MONDO:0005066,ICD9CM:770.88770.88
MONDO:0005087,ICD9CM:770.88770.88
MONDO:0024505,ICD9CM:770.88770.88
MONDO:0017409,ICD9CM:771.1771.1
MONDO:0005109,ICD9CM:771.2771.2
MONDO:0005700,ICD9CM:771.2771.2
MONDO:0005715,ICD9CM:771.2771.2
MONDO:0005828,ICD9CM:771.2771.2
MONDO:0006619,ICD9CM:771.2771.2
MONDO:0007550,ICD9CM:771.2771.2
MONDO:0017372,ICD9CM:771.2771.2
MONDO:0017381,ICD9CM:771.2771.2
MONDO:0019293,ICD9CM:771.2771.2
MONDO:0021201,ICD9CM:771.2771.2
MONDO:0021679,ICD9CM:771.2771.2
MONDO:0024236,ICD9CM:771.2771.2
MONDO:0001791,ICD9CM:771.82771.82
MONDO:0021145,ICD9CM:771.82771.82
MONDO:0024505,ICD9CM:771.82771.82
MONDO:0005550,ICD9CM:771.8771.8
MONDO:0005042,ICD9CM:772.10772.10
MONDO:0013792,ICD9CM:772.10772.10
MONDO:0005042,ICD9CM:772.2772.2
MONDO:0005049,ICD9CM:772.2772.2
MONDO:0005099,ICD9CM:772.2772.2
MONDO:0003664,ICD9CM:773.0773.0
MONDO:0006760,ICD9CM:773.0773.0
MONDO:0015911,ICD9CM:773.0773.0
MONDO:0024505,ICD9CM:773.0773.0
MONDO:0044347,ICD9CM:773.0773.0
MONDO:0003664,ICD9CM:773.1773.1
MONDO:0006760,ICD9CM:773.1773.1
MONDO:0015911,ICD9CM:773.1773.1
MONDO:0024505,ICD9CM:773.1773.1
MONDO:0044347,ICD9CM:773.1773.1
MONDO:0003664,ICD9CM:773.2773.2
MONDO:0006760,ICD9CM:773.2773.2
MONDO:0015911,ICD9CM:773.2773.2
MONDO:0024505,ICD9CM:773.2773.2
MONDO:0024575,ICD9CM:773.2773.2
MONDO:0044347,ICD9CM:773.2773.2
MONDO:0003664,ICD9CM:773.3773.3
MONDO:0006760,ICD9CM:773.3773.3
MONDO:0015911,ICD9CM:773.3773.3
MONDO:0018221,ICD9CM:773.3773.3
MONDO:0024505,ICD9CM:773.3773.3
MONDO:0024575,ICD9CM:773.3773.3
MONDO:0044347,ICD9CM:773.3773.3
MONDO:0006584,ICD9CM:774.6774.6
MONDO:0024236,ICD9CM:774.6774.6
MONDO:0024288,ICD9CM:774.6774.6
MONDO:0037821,ICD9CM:774.6774.6
MONDO:0002824,ICD9CM:775.0775.0
MONDO:0005045,ICD9CM:775.0775.0
MONDO:0005066,ICD9CM:775.0775.0
MONDO:0005151,ICD9CM:775.0775.0
MONDO:0024643,ICD9CM:775.0775.0
MONDO:0043707,ICD9CM:775.0775.0
MONDO:0016391,ICD9CM:775.1775.1
MONDO:0024505,ICD9CM:775.1775.1
MONDO:0037792,ICD9CM:775.1775.1
MONDO:0005071,ICD9CM:775.4775.4
MONDO:0005557,ICD9CM:775.4775.4
MONDO:0024505,ICD9CM:775.4775.4
MONDO:0005066,ICD9CM:775.5775.5
MONDO:0020683,ICD9CM:775.5775.5
MONDO:0004946,ICD9CM:775.6775.6
MONDO:0005151,ICD9CM:775.6775.6
MONDO:0024505,ICD9CM:775.6775.6
MONDO:0037792,ICD9CM:775.6775.6
MONDO:0001238,ICD9CM:776.4776.4
MONDO:0024505,ICD9CM:776.4776.4
MONDO:0044347,ICD9CM:776.4776.4
MONDO:0005027,ICD9CM:779.0779.0
MONDO:0005042,ICD9CM:779.0779.0
MONDO:0041526,ICD9CM:779.6779.6
MONDO:0007263,ICD9CM:779.81779.81
MONDO:0043707,ICD9CM:779.81779.81
MONDO:0005071,ICD9CM:780.01780.01
MONDO:0024505,ICD9CM:780.01780.01
MONDO:0005042,ICD9CM:780.03780.03
MONDO:0005560,ICD9CM:780.03780.03
MONDO:0003406,ICD9CM:780.09780.09
MONDO:0005042,ICD9CM:780.09780.09
MONDO:0005066,ICD9CM:780.09780.09
MONDO:0005084,ICD9CM:780.09780.09
MONDO:0045057,ICD9CM:780.09780.09
MONDO:0004995,ICD9CM:780.2780.2
MONDO:0020683,ICD9CM:780.2780.2
MONDO:0024505,ICD9CM:780.2780.2
MONDO:0002125,ICD9CM:780.39780.39
MONDO:0004995,ICD9CM:780.39780.39
MONDO:0005042,ICD9CM:780.39780.39
MONDO:0005084,ICD9CM:780.39780.39
MONDO:0006891,ICD9CM:780.39780.39
MONDO:0007367,ICD9CM:780.39780.39
MONDO:0010826,ICD9CM:780.39780.39
MONDO:0020683,ICD9CM:780.39780.39
MONDO:0024619,ICD9CM:780.39780.39
MONDO:0045057,ICD9CM:780.39780.39
MONDO:0003406,ICD9CM:780.50780.50
MONDO:0013600,ICD9CM:780.51780.51
MONDO:0024376,ICD9CM:780.51780.51
MONDO:0013600,ICD9CM:780.52780.52
MONDO:0024376,ICD9CM:780.52780.52
MONDO:0005466,ICD9CM:780.53780.53
MONDO:0005466,ICD9CM:780.54780.54
MONDO:0003406,ICD9CM:780.55780.55
MONDO:0003406,ICD9CM:780.56780.56
MONDO:0007147,ICD9CM:780.57780.57
MONDO:0024505,ICD9CM:780.57780.57
MONDO:0003406,ICD9CM:780.58780.58
MONDO:0002443,ICD9CM:780.59780.59
MONDO:0005296,ICD9CM:780.59780.59
MONDO:0005395,ICD9CM:780.59780.59
MONDO:0005466,ICD9CM:780.59780.59
MONDO:0005937,ICD9CM:780.59780.59
MONDO:0006999,ICD9CM:780.59780.59
MONDO:0019137,ICD9CM:780.59780.59
MONDO:0020683,ICD9CM:780.59780.59
MONDO:0001609,ICD9CM:780.61780.61
MONDO:0005761,ICD9CM:780.61780.61
MONDO:0005871,ICD9CM:780.61780.61
MONDO:0006547,ICD9CM:780.61780.61
MONDO:0015138,ICD9CM:780.61780.61
MONDO:0015978,ICD9CM:780.61780.61
MONDO:0021073,ICD9CM:780.61780.61
MONDO:0021094,ICD9CM:780.61780.61
MONDO:0021678,ICD9CM:780.61780.61
MONDO:0041536,ICD9CM:780.61780.61
MONDO:0005071,ICD9CM:780.71780.71
MONDO:0005404,ICD9CM:780.71780.71
MONDO:0021674,ICD9CM:780.71780.71
MONDO:0024505,ICD9CM:780.71780.71
MONDO:0000926,ICD9CM:780.79780.79
MONDO:0001442,ICD9CM:780.79780.79
MONDO:0002050,ICD9CM:780.79780.79
MONDO:0005336,ICD9CM:780.79780.79
MONDO:0005404,ICD9CM:780.79780.79
MONDO:0006527,ICD9CM:780.79780.79
MONDO:0020120,ICD9CM:780.79780.79
MONDO:0021084,ICD9CM:780.79780.79
MONDO:0021674,ICD9CM:780.79780.79
MONDO:0024481,ICD9CM:780.79780.79
MONDO:0006615,ICD9CM:780.8780.8
MONDO:0024481,ICD9CM:780.8780.8
MONDO:0005042,ICD9CM:780.99780.99
MONDO:0005560,ICD9CM:780.99780.99
MONDO:0021668,ICD9CM:780.99780.99
MONDO:0044965,ICD9CM:780.99780.99
MONDO:0003996,ICD9CM:781.0781.0
MONDO:0005042,ICD9CM:781.0781.0
MONDO:0005071,ICD9CM:781.1781.1
MONDO:0024505,ICD9CM:781.1781.1
MONDO:0005071,ICD9CM:781.4781.4
MONDO:0044967,ICD9CM:781.4781.4
MONDO:0002884,ICD9CM:781.5781.5
MONDO:0044990,ICD9CM:781.5781.5
MONDO:0002602,ICD9CM:781.6781.6
MONDO:0024505,ICD9CM:781.6781.6
MONDO:0005071,ICD9CM:781.7781.7
